Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
74	1460.07	910.352	2654.48	116.197	1462.36	1190.19	2863.21	152.38	637.889	529.6	374999	116.198	58.7655	222.223	-100.844	116.198	58.7644	225.019	-99.4718	0.0145294	0.0001841	0.0149345	0.0140334	0.0254186	8.00598	3.4369	68.0131	-12.5394	-116.507	8.0945	8.24526	10655.837599992752
75	1339.4	882.926	2832.88	91.7193	765.041	575.102	1867.98	359.859	537.556	353.6	379999	117.848	59.982	226.149	-53.4124	117.848	59.9817	228.546	-79.6106	0.0144913	0.000171036	0.0148697	0.014167	-0.0267425	7.99366	3.52136	64.9326	-13.0257	-118.154	8.78163	8.9201	10790.490535974503
76	2277.16	878.67	2881.8	542.431	2273.8	806.824	3077.73	1278.8	838.2	893.6	384999	119.275	60.8646	228.65	-76.6873	119.275	60.8648	229.645	-74.9515	0.0144892	0.000141739	0.0147929	0.0142227	0.0259432	8.0061	3.56303	64.3917	-11.9316	-119.58	8.98471	8.97829	10910.245405197144
77	2200.74	799.366	2876.95	963.386	2548.12	396.62	2911.13	1839.1	913.833	969.6	389999	120.951	61.9561	231.421	-105.721	120.951	61.9565	234.19	-96.3048	0.0146598	0.000208883	0.0151748	0.0142852	0.000814563	8.00017	3.57255	74.173	-10.0192	-121.257	8.94473	8.99423	11064.744045257568
78	1478.73	780.513	2800.71	324.237	838.888	240.166	1017.76	364.343	782.0	829.2	394999	122.266	63.1092	233.483	-90.7199	122.266	63.1094	235.514	-84.6934	0.0148633	0.000166187	0.0153174	0.0145801	0.0233788	8.00554	3.64119	75.0739	-8.82131	-122.588	8.99927	9.09639	11198.007969856262
79	1292.02	947.202	2959.23	533.493	1822.96	1006.5	2954.43	292.882	624.5	705.6	399999	123.358	64.2457	235.026	-64.7619	123.358	64.2453	236.291	-78.3243	0.0150466	0.000168885	0.0155987	0.0147009	0.0151374	8.0036	3.60502	79.7036	-10.6397	-123.67	9.2328	9.31165	11338.424082279205
80	1884.81	498.817	2820.52	1196.95	1955.13	908.688	2893.4	603.048	920.167	812.2	404999	125.045	65.4873	241.637	-111.364	125.045	65.4877	239.605	-117.54	0.0153246	0.000169903	0.0156825	0.0149936	-0.00863356	7.99791	3.59696	78.9892	-13.7121	-125.357	9.70805	9.65435	11493.313347816467
81	2775.78	509.208	3307.3	1832.67	2003.83	760.517	3193.77	792.992	1000.0	951.2	409999	126.317	66.6035	241.358	-107.382	126.317	66.6045	241.612	-72.0048	0.0153879	0.000159444	0.0158737	0.0149904	-0.0129009	7.99689	3.60742	76.231	-11.0005	-126.623	9.84234	9.93735	11634.963891506195
82	1870.22	556.894	2786.84	1007.26	2056.01	848.492	2998.1	1060.75	795.5	1000.0	414999	127.96	67.8525	244.759	-85.2184	127.96	67.8522	245.117	-79.2683	0.0154897	0.000265849	0.0158509	0.0148181	0.0275778	8.00658	3.69875	68.3913	-12.7928	-128.283	10.3498	10.2379	11770.734666585922
83	2441.54	551.924	2882.62	1461.09	1844.94	614.787	3017.63	1256.25	1000.0	1000.0	419999	129.556	69.2179	248.267	-87.622	129.556	69.2189	247.283	-92.8477	0.015783	0.000144675	0.0160914	0.0154328	0.0111446	8.00266	3.70363	82.9653	-14.1007	-129.879	10.3754	10.4275	11912.685737371445
84	2304.81	900.638	3067.66	734.005	1300.72	536.457	2066.65	552.087	862.167	728.2	424999	131.353	70.5507	249.394	-135.961	131.352	70.5515	249.966	-124.273	0.0158955	0.000212294	0.0164743	0.0154226	0.00192841	8.00044	3.73482	82.9469	-16.3293	-131.687	10.9467	10.867	12058.071575641632
85	2404.66	511.961	3053.26	1641.53	2055.27	1218.67	3088.79	253.403	987.2	819.6	429999	133.304	71.8556	252.577	-161.012	133.305	71.8571	252.28	-122.485	0.0160438	0.000152895	0.0164756	0.0157687	-0.000566854	7.99984	3.75223	87.2413	-13.8373	-133.632	10.962	10.9543	12197.393296003342
86	1936.86	760.195	2947.07	1230.69	1885.14	1463.7	3454.28	79.5368	884.0	580.0	434999	134.511	72.819	253.633	-114.238	134.511	72.8206	252.574	-103.372	0.0161729	0.000136045	0.0164893	0.0158778	0.0130598	8.00314	3.76277	80.8758	-13.5487	-134.826	11.1687	11.0353	12321.938950538635
87	2367.95	1066.74	3213.44	618.59	2374.39	815.973	3411.13	1191.81	785.0	1000.0	439999	136.297	73.9174	259.369	-96.0784	136.297	73.9175	262.095	-93.2985	0.0162636	0.000139619	0.0166628	0.0158783	0.0138583	8.00335	3.83449	76.5745	-14.0113	-136.633	11.2258	11.192	12476.844719648361
88	3222.29	120.722	3370.46	3002.79	900.138	644.907	1785.82	81.2113	999.2	545.0	444999	138.551	75.4457	262.904	-166.825	138.551	75.4469	265.674	-125.356	0.0165256	0.000150547	0.0168686	0.0160641	0.00913819	8.00221	3.86009	79.0258	-11.589	-138.886	11.4684	11.3279	12616.611257076263
89	1949.38	1141.99	3128.67	359.837	1919.64	1273.94	3110.36	26.1198	841.833	804.4	449999	140.386	76.6895	267.045	-132.695	140.385	76.69	267.655	-129.952	0.0167412	0.000273197	0.0171957	0.0161005	0.00586199	8.00141	3.8656	77.7463	-12.3981	-140.724	12.0347	12.0326	12758.912199497223
90	1170.03	1070.03	2932.66	99.714	2069.13	1250.48	3277.22	111.946	557.0	794.4	454999	141.774	78.0212	268.489	-87.2047	141.774	78.0216	269.957	-107.494	0.0169679	0.000177333	0.0173779	0.0165839	-0.00186542	7.99951	3.90774	72.415	-12.0954	-142.112	12.4122	12.3331	12900.164565086365
91	2301.1	876.444	3302.39	731.852	2722.91	802.649	3411.36	1171.46	897.6	1000.0	459999	142.945	78.922	273.985	-72.4337	142.945	78.9225	275.134	-92.2188	0.0169321	0.00021705	0.0174133	0.0164463	0.00558213	8.00134	3.90906	71.4251	-13.4937	-143.293	12.7307	12.8424	13028.363661289215
92	1819.17	882.661	3269.3	787.446	1530.58	862.372	2465.19	78.3234	1000.0	700.6	464999	144.26	79.8725	272.48	-133.184	144.259	79.8732	275.513	-79.1348	0.0170278	0.000227384	0.0176937	0.0166788	0.00902019	8.00219	3.93232	78.9785	-13.2924	-144.595	12.8476	12.8974	13168.934469461441
93	1586.37	894.247	3356.58	860.221	1896.77	1059.22	3246.11	703.554	782.429	599.6	469999	145.055	81.0211	277.564	-67.8465	145.055	81.022	276.64	-90.355	0.0171978	0.00015454	0.0177333	0.0168759	-2.66221e-05	7.99997	3.96121	75.6277	-12.4218	-145.389	12.7326	12.7626	13321.434879779816
94	1829.41	1178.22	3442.59	60.7431	1638.38	1532.02	3602.86	196.412	749.0	470.4	474999	146.47	82.2183	280.228	-104.066	146.469	82.2178	278.933	-102.62	0.0169574	0.000206993	0.0173414	0.0163998	-0.00797724	7.99802	3.98944	71.2181	-15.8625	-146.81	12.9403	13.0803	13467.348746538162
95	3232.53	249.03	3501.53	2776.26	2695.81	643.832	3528.9	1926.54	932.4	932.4	479999	147.753	83.2458	278.712	-98.0665	147.752	83.2465	281.407	-121.818	0.0172575	0.000229449	0.0177754	0.0168262	0.0136032	8.00332	4.00535	70.0225	-11.5991	-148.09	13.3072	13.4248	13599.638389110565
96	2941.46	712.697	3645.96	1782.26	2106.67	1597.49	3461.42	124.754	845.333	620.4	484999	149.566	84.2954	291.046	-77.5506	149.566	84.296	292.525	-78.7286	0.0178079	0.000191343	0.0182261	0.0173781	0.0257825	8.00637	3.98384	68.28	-11.3602	-149.902	13.4405	13.6215	13741.562628746033
97	2534.08	952.131	3657.8	1209.78	1050.78	1039.66	2335.3	122.522	728.857	380.0	489999	151.465	85.4171	293.189	-119.835	151.465	85.4164	295.452	-93.7412	0.0181381	0.00016743	0.0184938	0.0177673	0.00422108	8.00102	3.95723	68.6998	-13.9396	-151.802	14.0226	14.3328	13883.480586051941
98	2292.08	1098.26	3508.08	753.365	3176.06	991.558	3782.29	1196.83	744.429	989.8	494999	153.509	86.6551	297.813	-105.003	153.509	86.6549	299.28	-93.8502	0.0184822	0.000254255	0.0190924	0.0180236	0.00970344	8.0024	3.97355	65.7719	-13.0409	-153.867	14.6267	14.7294	14030.665336370468
99	2308.85	1188.06	3821.85	906.069	2113.71	925.904	3655.55	1055.43	728.857	936.6	499999	155.452	87.8069	300.297	-172.267	155.451	87.8063	301.931	-83.4286	0.0186242	0.000237736	0.0190682	0.0180665	0.0221898	8.00555	4.01239	57.074	-10.4502	-155.814	15.332	15.6114	14174.582112789154
100	2705.13	925.843	3604.54	985.449	2543.79	1403.32	3728.61	738.026	857.2	1000.0	504999	157.436	88.7849	300.42	-90.1939	157.436	88.7849	302.828	-86.3748	0.0189157	0.000147297	0.0192412	0.0186463	-0.011646	7.99705	4.06581	68.2526	-10.2159	-157.812	14.8857	15.0539	14296.922028779984
101	2825.55	1022.02	3732.49	617.434	1391.61	488.543	2007.56	704.85	863.667	675.0	509999	159.383	89.9429	305.897	-100.059	159.383	89.9417	306.874	-87.0001	0.0190404	0.000346505	0.0198088	0.0182692	0.0267033	8.00672	4.03485	68.3684	-11.3332	-159.757	15.3566	15.5669	14441.81254696846
102	2224.56	1120.41	3942.26	918.976	2898.8	1196.23	3529.36	507.309	916.167	831.0	514999	161.306	91.2663	308.928	-103.006	161.306	91.2657	309.286	-112.511	0.0194101	0.000231394	0.0199334	0.0189674	0.010783	8.00272	4.03306	68.4626	-13.7275	-161.68	15.683	15.872	14595.552574157715
103	2929.2	453.214	3679.02	2132.44	2075.82	1070.89	3425.73	900.647	848.5	713.6	519999	163.348	92.7392	309.835	-89.2624	163.348	92.7398	312.148	-84.5137	0.0197685	0.000247668	0.0202651	0.0191248	0.0116123	8.00294	4.03698	67.3561	-11.2696	-163.722	15.6223	15.7954	14738.046265363693
104	2297.8	1109.13	3812.03	985.92	3090.11	1013.01	3911.95	1239.97	862.4	863.2	524999	164.932	93.8983	311.83	-161.886	164.932	93.8985	312.539	-206.623	0.0199501	0.000242964	0.0205977	0.019404	0.00455403	8.00114	4.06085	64.342	-10.8624	-165.319	15.9207	16.1241	14859.361685037613
105	3271.05	663.747	3709.98	1948.4	3809.5	146.417	4008.5	3610.22	988.2	1000.0	529999	166.456	94.8414	314.322	-129.238	166.457	94.8407	315.187	-120.95	0.0204144	0.000248611	0.021055	0.019979	0.00221029	8.00054	4.02342	77.1218	-12.73	-166.833	16.5637	16.6569	14997.47179365158
106	2762.94	1153.97	3823.12	854.385	2174.6	1129.92	3764.71	652.209	1000.0	651.0	534999	167.9	95.9609	315.179	-100.448	167.9	95.961	317.028	-93.4985	0.0205881	0.000225246	0.0210245	0.0201215	-0.000842427	7.99976	4.06767	71.9038	-14.1157	-168.279	16.4842	16.5833	15135.753378629684
107	2492.25	1195.09	3707.47	769.977	3145.59	1489.27	4237.94	195.373	888.5	811.8	539999	169.361	97.1475	318.604	-125.253	169.361	97.1476	321.742	-121.548	0.0208179	0.000289737	0.0214429	0.0200757	0.029064	8.00747	4.03668	75.2021	-11.8528	-169.75	16.7409	16.7583	15283.360908985138
108	2344.79	1365.34	3800.53	764.829	1672.92	1105.33	3514.16	289.805	876.667	672.2	544999	170.9	98.294	321.642	-105.622	170.899	98.2942	321.753	-116.622	0.0209693	0.000209796	0.0214524	0.0204531	-0.0120594	7.99685	4.10288	67.6373	-12.0372	-171.282	17.0961	17.2304	15428.670372486115
109	3176.81	1177.63	4172.71	875.96	2336.64	1292.23	3786.07	355.96	858.0	820.4	549999	172.665	99.3791	324.711	-182.032	172.665	99.3767	327.83	-104.036	0.0211636	0.000293778	0.0218105	0.020568	-0.000470173	7.99985	4.0515	67.6389	-12.845	-173.057	17.5582	17.8594	15548.964715957642
110	2317.62	1314.12	3821.88	248.807	3369.52	711.593	3974.87	2136.28	757.571	1000.0	554999	173.86	100.323	326.657	-119.322	173.86	100.323	328.033	-142.251	0.021283	0.000219536	0.021782	0.0206751	0.0245593	8.00634	4.04554	67.449	-13.2821	-174.243	17.4751	17.7123	15696.470651626587
111	3102.5	1418.26	4025.27	5.82825	3287.15	1114.25	3962.08	1068.66	806.667	1000.0	559999	175.922	101.362	326.78	-155.369	175.922	101.362	327.981	-107.537	0.0217084	0.000142209	0.0220239	0.0213772	-0.00203491	7.99944	4.11247	69.6981	-12.9493	-176.317	18.7203	18.7947	15831.867686986923
112	3095.5	907.469	3970.45	1446.22	3279.77	1005.62	3969.68	1303.7	816.667	1000.0	564999	177.784	102.326	328.953	-166.597	177.784	102.324	328.992	-140.24	0.0219557	0.000279823	0.0225228	0.0214011	0.010521	8.00272	4.11377	65.5737	-11.2888	-178.174	18.2378	18.607	15968.743687868118
113	2590.62	1311.66	3930.85	391.9	3574.29	1098.86	4160.68	1378.86	790.0	872.6	569999	179.763	103.422	333.802	-192.29	179.764	103.422	333.502	-160.06	0.0220307	0.000175577	0.0225123	0.021689	-0.00307933	7.99917	4.15484	67.6224	-13.574	-180.159	18.148	18.2648	16121.663453817368
114	2897.49	1382.19	4095.91	626.108	2408.36	1377.64	3896.96	596.272	736.0	686.4	574999	181.619	104.502	334.492	-153.928	181.619	104.502	334.056	-139.532	0.0218635	0.00016467	0.0221459	0.0213457	0.00746186	8.00193	4.17167	62.015	-12.0113	-182.014	19.0676	19.2019	16244.635199785233
115	2835.61	1295.07	4277.43	576.738	4114.11	81.8351	4210.25	4008.01	910.167	1000.0	579999	183.184	105.593	338.759	-273.361	183.184	105.591	339.141	-204.86	0.0220778	0.000249469	0.0228941	0.0215329	0.0219916	8.00575	4.29685	67.1947	-11.8764	-183.588	19.9146	20.1782	16396.327249526978
116	3249.87	1101.77	4042.83	938.082	2534.8	1516.56	4122.67	679.388	838.833	620.6	584999	185.444	106.64	338.976	-224.312	185.445	106.639	340.238	-227.631	0.0224386	0.000216767	0.0230287	0.0218846	-0.0175972	7.99534	4.29715	65.0518	-11.5003	-185.843	19.108	19.3876	16535.30616211891
117	2782.65	1421.86	4314.46	570.222	3868.93	571.743	4316.08	2760.73	861.833	930.8	589999	187.218	107.631	341.93	-149.086	187.217	107.632	341.217	-138.306	0.0227799	0.000273182	0.0234848	0.022127	0.039115	8.01032	4.2653	70.1171	-14.6315	-187.61	19.3622	19.2673	16679.142931699753
118	2507.39	1562.54	4274.11	535.799	2470.16	872.252	3863.86	1441.42	728.429	693.8	594999	188.843	108.78	343.742	-120.571	188.843	108.781	345.965	-105.151	0.0233578	0.000280465	0.0238474	0.022521	0.0123225	8.00326	4.2845	68.3487	-12.2286	-189.246	20.0884	19.9612	16820.071585655212
119	3469.29	1092.87	4299.93	1315.56	3675.2	905.538	4190.44	1867.74	1000.0	1000.0	599999	190.459	109.83	346.05	-167.271	190.459	109.83	346.609	-131.598	0.0234564	0.000233078	0.0241669	0.0229624	-0.0101309	7.99727	4.26758	70.3368	-15.1044	-190.875	21.0602	21.1807	16959.730202913284
120	3354.26	967.024	4269.05	1464.47	2823.61	1665.89	4274.37	671.185	838.5	999.4	604999	191.791	110.666	348.714	-117.423	191.791	110.664	350.193	-121.778	0.0238652	0.000291612	0.0246256	0.0232235	0.0278481	8.00743	4.2892	67.8572	-12.4685	-192.184	20.6368	20.8144	17100.3203830719
121	4046.03	243.929	4413.47	3789.12	3397.31	1202.84	4248.92	1053.9	1000.0	810.0	609999	193.696	111.544	351.79	-126.855	193.696	111.544	350.318	-108.913	0.0239542	0.000286966	0.0246806	0.0234328	-0.00365154	7.99899	4.30788	67.4769	-12.9165	-194.1	20.8665	20.8895	17239.246362924576
122	3489.21	1316.69	4337.25	876.454	3224.54	684.726	4087.97	2311.09	1000.0	800.6	614999	195.448	112.438	351.186	-137.726	195.448	112.439	352.06	-140.425	0.024262	0.000201343	0.0248162	0.0237004	0.00393096	8.00103	4.33322	73.3639	-14.0185	-195.859	20.9081	21.0074	17378.11668395996
123	2293.64	1980.96	4381.62	144.915	3137.74	1159.76	4110.61	1406.65	687.833	1000.0	619999	196.887	113.254	356.209	-165.125	196.886	113.255	356.528	-144.484	0.0245685	0.000142819	0.0249585	0.0241916	0.0122124	8.00327	4.32529	64.0629	-11.4115	-197.297	21.1153	21.1124	17495.006596565247
124	3168.46	1174.16	4086.23	949.474	3621.62	906.452	4424.23	2280.53	1000.0	1000.0	624999	198.374	114.285	356.086	-151.135	198.374	114.284	357.904	-136.656	0.0249577	0.00026702	0.0257147	0.0242348	0.0151287	8.00407	4.34904	66.4014	-11.3172	-198.78	21.38	21.6635	17634.758754968643
125	3778.88	1050.63	4493.94	1487.59	3121.06	1270.88	4129.67	957.193	897.333	769.2	629999	199.869	115.227	360.742	-127.17	199.869	115.227	360.923	-121.027	0.0250921	0.000335437	0.0259061	0.0244573	0.00736395	8.00198	4.40375	72.2819	-12.5934	-200.279	22.0657	22.2795	17783.511399269104
126	2619.24	1487.82	4502.83	311.518	4265.64	108.644	4373.31	4063.65	696.143	1000.0	634999	202.001	116.472	361.652	-173.25	202.0	116.471	361.802	-113.896	0.025717	0.000227515	0.0263343	0.0251533	-0.00402143	7.99888	4.36484	71.6686	-14.1971	-202.42	21.7187	21.8565	17919.711602926254
127	3104.53	1596.82	4317.15	294.084	3535.81	876.286	4269.66	1996.32	750.857	944.4	639999	203.856	117.472	363.954	-126.069	203.856	117.473	364.282	-170.977	0.0259071	0.000311938	0.0265907	0.025249	0.00755782	8.00203	4.38747	70.8778	-12.9276	-204.271	22.7385	22.8496	18065.81096315384
128	2885.59	1458.48	4390.45	950.519	3451.05	824.332	4287.18	1945.99	692.143	941.2	644999	205.835	118.238	364.649	-157.481	205.836	118.238	364.508	-155.903	0.0263996	0.000274751	0.0270297	0.025712	0.00283631	8.00075	4.40392	73.2818	-12.5599	-206.255	23.336	23.3533	18201.182255506516
129	3110.54	1629.01	4339.93	511.791	4319.79	212.807	4704.37	4105.64	872.833	1000.0	649999	207.299	119.205	367.446	-163.02	207.299	119.206	367.531	-139.891	0.0262413	0.000390361	0.0271751	0.0253687	0.0116247	8.00316	4.40222	68.727	-13.2375	-207.716	22.6869	22.5956	18346.9914457798
130	2423.08	1416.09	4287.23	596.325	4103.49	238.883	4400.7	3667.66	831.833	1000.0	654999	208.593	120.112	368.908	-133.566	208.593	120.112	369.055	-137.638	0.0264571	0.000268024	0.0271186	0.0259135	0.013494	8.00369	4.43931	70.1938	-12.2834	-209.004	24.473	24.6353	18486.434212207794
131	3405.07	1169.98	4479.7	1729.86	3610.6	1279.35	4504.0	1073.79	801.0	1000.0	659999	209.867	120.896	370.976	-168.816	209.866	120.895	371.459	-169.772	0.026428	0.000232789	0.0270392	0.02593	0.00580429	8.00157	4.43786	63.1941	-11.5607	-210.273	24.0993	24.0539	18620.97826051712
132	3813.62	752.143	4275.73	2324.51	3928.61	750.571	4446.33	2439.09	1000.0	916.8	664999	211.328	121.471	371.909	-143.026	211.328	121.472	371.545	-120.638	0.0267526	0.000187374	0.0271597	0.0263099	-0.0164738	7.99543	4.48592	63.261	-15.2358	-211.739	24.5715	24.5144	18760.22120141983
133	3508.99	1546.64	4677.21	161.914	4247.65	130.862	4420.13	4076.84	802.167	1000.0	669999	212.801	122.26	373.476	-140.235	212.801	122.26	374.74	-159.031	0.0267084	0.000275374	0.0273936	0.0261213	-0.00392795	7.99889	4.46898	68.9954	-13.2399	-213.203	25.2715	25.0544	18894.907255649567
134	3182.11	1889.92	4670.28	463.181	3153.48	1704.06	4491.26	-2.04232	852.333	724.2	674999	214.293	122.891	375.707	-214.758	214.293	122.892	374.749	-214.39	0.0267222	0.0001898	0.0271127	0.0261517	0.00439578	8.00118	4.50681	64.2612	-11.9652	-214.707	24.9634	24.9598	19036.514251708984
135	4418.87	186.041	4641.7	4151.5	4116.84	780.803	4721.84	2572.74	1000.0	920.6	679999	216.255	123.594	384.019	-211.904	216.255	123.595	382.041	-202.831	0.0268265	0.000333692	0.0275627	0.0262748	0.0253289	8.00697	4.52901	59.9713	-13.0476	-216.675	24.7239	24.9177	19175.845046043396
136	4157.76	825.572	4727.64	2533.35	3805.79	1618.91	4722.25	570.565	1000.0	828.8	684999	218.124	124.132	384.329	-154.088	218.124	124.129	381.468	-149.946	0.027421	0.000249437	0.0279724	0.026761	0.0120522	8.00333	4.54042	64.4332	-12.6426	-218.529	24.8268	24.8678	19314.905451774597
137	3242.62	1924.39	4578.92	42.6979	4557.61	110.198	4679.1	4363.83	730.429	1000.0	689999	219.756	124.952	384.409	-186.839	219.755	124.952	383.022	-149.587	0.0276668	0.000397379	0.0286563	0.0270716	-0.0161453	7.99547	4.53883	62.071	-12.705	-220.197	24.4909	24.4634	19457.435247421265
138	3180.29	1525.44	4487.26	382.445	3640.6	1518.17	4481.04	605.981	726.429	836.0	694999	222.068	125.926	390.811	-136.654	222.068	125.926	386.779	-140.509	0.0278163	0.000425278	0.0288509	0.0270742	0.028044	8.00779	4.5661	74.078	-12.7643	-222.504	24.7521	24.8132	19598.60884666443
139	3199.88	1505.17	4563.23	742.06	4530.7	148.323	4700.49	4327.37	732.286	1000.0	699999	224.586	126.756	387.784	-134.389	224.586	126.755	387.901	-150.35	0.0282914	0.000301988	0.0288876	0.0276002	-0.00912424	7.99742	4.58041	75.0734	-14.1593	-225.023	24.9299	25.0746	19741.35833120346
140	4528.12	144.25	4725.95	4315.77	2870.04	1354.11	4431.72	861.981	1000.0	674.2	704999	226.435	127.555	390.527	-139.413	226.435	127.555	390.84	-148.354	0.027962	0.000312807	0.0285695	0.0272023	-0.00246903	7.99928	4.55582	74.8447	-13.0176	-226.872	25.3189	25.5144	19879.590685129166
141	4566.77	85.4949	4676.34	4449.65	2406.51	2002.56	5017.63	403.698	1000.0	512.4	709999	228.702	128.393	397.574	-157.119	228.701	128.393	392.939	-187.855	0.0280205	0.000276286	0.0287059	0.0272817	0.0222973	8.00622	4.60399	58.5285	-12.2634	-229.139	25.8322	25.5472	20017.127676963806
142	3753.98	1573.01	4737.33	255.803	4661.4	81.1593	4817.94	4603.31	821.333	1000.0	714999	230.341	129.116	395.974	-121.225	230.341	129.116	396.176	-141.312	0.0283885	0.000276664	0.0290459	0.0275987	0.00982085	8.00274	4.60507	76.3996	-14.5923	-230.774	24.8649	24.904	20154.760317325592
143	3912.87	1136.55	4614.8	1654.42	4695.03	124.399	4863.78	4476.43	1000.0	1000.0	719999	232.462	129.897	398.831	-160.208	232.462	129.898	396.821	-169.481	0.0288021	0.000262336	0.0294175	0.0281871	0.00522383	8.00145	4.65237	66.3842	-12.1886	-232.896	26.6297	26.4513	20294.42533135414
144	4478.66	192.115	4743.25	4212.2	4110.15	912.485	4614.2	2286.34	1000.0	1000.0	724999	233.751	130.69	399.905	-124.655	233.752	130.691	397.634	-100.034	0.0288765	0.00023588	0.0293971	0.028079	-0.0299631	7.99153	4.65111	60.3867	-14.465	-234.192	26.9241	26.6307	20434.093890190125
145	4614.21	147.269	4895.23	4475.74	4424.63	801.291	5013.92	2845.47	1000.0	1000.0	729999	235.822	131.205	399.567	-209.849	235.823	131.205	400.061	-194.885	0.0285177	0.000240871	0.0291411	0.0280655	0.0199973	8.00559	4.67978	66.909	-14.5182	-236.258	26.4276	26.3442	20573.68578195572
146	4035.0	1609.11	4897.25	445.612	2427.68	1194.24	4613.28	1319.5	852.333	560.8	734999	237.403	131.788	402.355	-221.039	237.403	131.788	403.658	-140.47	0.0293925	0.000500944	0.0308677	0.0285293	0.0134273	8.00376	4.70186	71.9367	-12.2717	-237.836	26.0988	25.8451	20714.541063070297
147	3287.03	1598.97	4665.07	162.002	2471.5	1223.09	4327.15	915.854	740.429	576.0	739999	239.764	132.6	407.486	-145.808	239.764	132.601	404.675	-156.595	0.0295805	0.000291462	0.0303892	0.0288347	0.0059389	8.00166	4.65957	63.4255	-13.7739	-240.216	26.4901	26.5678	20857.214363098145
148	3276.22	1303.08	4426.69	1440.78	3521.42	1513.16	4689.71	635.236	895.0	766.8	744999	241.53	133.181	409.054	-146.875	241.531	133.181	411.234	-151.805	0.0299177	0.000243387	0.030364	0.0293255	-0.00859527	7.99753	4.67162	60.7089	-14.5544	-241.986	27.2675	27.0187	20982.13905286789
149	4087.06	607.186	4563.32	3067.83	4254.88	757.713	4677.21	2740.82	898.5	914.8	749999	243.051	133.544	409.26	-138.745	243.051	133.544	409.727	-147.807	0.0300232	0.000425538	0.0309367	0.0292473	0.0177981	8.00503	4.69564	64.5832	-12.9625	-243.485	27.3304	27.3419	21131.63067483902
150	3640.79	1543.56	4808.05	770.151	4589.4	310.725	4897.97	4021.53	863.667	979.8	754999	244.49	133.789	412.145	-164.435	244.49	133.789	411.228	-164.953	0.0304263	0.000229666	0.0309663	0.029987	0.00324331	8.0009	4.72086	59.0013	-14.5208	-244.927	27.3189	27.4973	21275.92345070839
151	4584.92	304.763	4909.08	4043.28	4168.65	1198.83	4932.76	1780.2	971.8	877.4	759999	245.808	134.102	413.14	-164.002	245.807	134.101	411.829	-153.447	0.0307201	0.00027856	0.0312502	0.0300895	0.00575666	8.00162	4.65897	66.535	-14.0112	-246.239	27.53	27.4443	21411.311088085175
152	4175.45	1001.01	4744.81	2175.37	4818.08	190.549	5095.34	4603.48	898.2	1000.0	764999	247.057	134.424	415.282	-176.067	247.057	134.426	410.4	-152.691	0.0307584	0.000282095	0.0312542	0.0299762	0.012416	8.00354	4.67051	70.3773	-14.3244	-247.495	28.0103	27.5121	21537.586958169937
153	3917.48	1103.06	4624.53	1509.96	4753.41	83.9366	4860.9	4629.52	872.5	1000.0	769999	248.913	134.77	416.738	-173.212	248.914	134.77	414.014	-183.779	0.030886	0.000368988	0.0318662	0.0301783	0.0179791	8.00517	4.64229	68.1379	-13.0512	-249.353	28.0535	28.0518	21683.359282255173
154	3345.86	1361.07	4801.58	1004.1	3537.18	1633.4	4493.09	276.429	720.143	790.0	774999	250.377	134.701	415.422	-175.349	250.377	134.701	414.596	-162.698	0.0314557	0.000285977	0.0319841	0.030706	-0.00727647	7.99787	4.65913	67.2743	-15.2416	-250.802	28.0081	27.8538	21823.198293447495
155	4482.03	100.732	4628.36	4352.48	4510.18	373.07	4821.14	3777.48	1000.0	955.6	779999	251.754	135.08	415.57	-193.079	251.755	135.08	416.899	-172.629	0.0316091	0.000312471	0.0324013	0.030917	0.012814	8.00368	4.68543	73.9973	-12.2826	-252.19	28.1695	27.9349	21962.715937137604
156	3584.7	1852.8	4963.96	59.2504	4837.43	65.0997	4921.13	4720.81	750.571	1000.0	784999	253.233	135.372	417.551	-166.624	253.233	135.372	416.848	-185.16	0.0316868	0.00035469	0.0323156	0.0308377	-0.00689328	7.99797	4.67002	70.321	-19.428	-253.641	28.1489	28.1521	22109.050372362137
157	3914.45	1723.05	4954.26	73.9607	4334.57	994.685	4958.76	2351.04	838.667	900.4	789999	254.31	135.674	418.359	-145.644	254.31	135.675	419.338	-199.327	0.032091	0.000251668	0.0327401	0.0315366	-0.00394834	7.99883	4.69666	71.5358	-11.7887	-254.732	28.8345	28.821	22248.996345043182
158	3970.06	1598.32	4889.65	776.48	4429.13	961.825	5092.61	2528.16	833.8	913.2	794999	255.951	135.941	419.676	-160.442	255.952	135.942	417.482	-163.137	0.0320203	0.000258078	0.0325215	0.0315028	0.0155103	8.00447	4.71793	73.2347	-11.9013	-256.384	28.0641	27.6312	22366.443720817566
